id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
4044213,38,2014-09-15,2015-11-02,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.71
224603,57,2011-09-21,2015-10-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.13
6025598,17,2015-04-21,2015-10-19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,9,2.52
934074,61,2013-03-14,2015-10-26,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,1.89
367445,76,2012-03-15,2015-10-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,1.71
8722354,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3231698,3,2015-04-19,2015-07-05,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.44
920034,16,2015-03-20,2015-10-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,2,2.06
5499771,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
2519952,1,2015-03-15,2015-03-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.13
5873238,61,2015-04-11,2015-11-01,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,8.67
6896727,6,2015-08-02,2015-08-14,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,1,1.82
8549096,8,2015-09-28,2015-11-02,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,3,5.71
78831,181,2011-03-12,2015-11-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,3.19
8293868,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5669646,2,2015-03-29,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.27
4256978,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2269629,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
6870646,6,2015-09-07,2015-10-31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,2,2.86
5131687,3,2015-03-22,2015-04-20,80.0,8.0,8.0,9.0,10.0,10.0,8.0,1.0,moderate,1.0,1.0,1,0.39
8112770,2,2015-09-28,2015-10-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.43
5579507,2,2015-03-21,2015-03-22,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,2,0.26
1896500,18,2013-11-11,2015-07-25,86.0,9.0,9.0,10.0,10.0,9.0,8.0,1.0,strict,1.0,1.0,1,0.74
7112420,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5284307,1,2015-03-17,2015-03-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.13
2558549,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2425450,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
920038,1,2015-03-17,2015-03-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.13
5631399,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5602667,1,2015-03-17,2015-03-17,100.0,10.0,8.0,10.0,10.0,8.0,8.0,1.0,flexible,1.0,1.0,1,0.13
8270816,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4602945,1,2015-03-18,2015-03-18,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,flexible,1.0,1.0,1,0.13
1002993,1,2015-10-25,2015-10-25,60.0,8.0,4.0,10.0,10.0,10.0,4.0,1.0,strict,1.0,1.0,1,1.0
5221671,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
969488,11,2013-08-03,2015-10-13,90.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,0.4
8456949,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3646634,18,2014-07-25,2015-10-04,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.15
5524728,1,2015-03-04,2015-03-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.12
2489487,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2899394,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
8690879,4,2015-10-11,2015-11-02,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,flexible,1.0,1.0,1,4.0
2888058,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
113779,30,2012-01-16,2015-07-01,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,super_strict_30,1.0,0.0,7,0.65
4586545,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4517951,1,2015-03-22,2015-03-22,80.0,10.0,6.0,8.0,8.0,6.0,10.0,1.0,flexible,1.0,1.0,1,0.13
1063725,36,2013-11-04,2015-10-21,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,1.47
8958653,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
1703893,53,2013-10-07,2015-10-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,2.08
9292077,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
5593689,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5445877,6,2015-03-17,2015-07-06,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.76
4067659,94,2014-10-03,2015-10-25,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,2,7.01
5543712,2,2015-03-17,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.25
1608994,11,2013-09-16,2015-11-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,super_strict_30,1.0,0.0,7,0.42
1805671,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8531225,8,2015-09-27,2015-11-07,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,3,5.71
7180503,8,2015-07-12,2015-11-02,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,2.02
299282,28,2012-03-15,2015-10-12,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,2,0.63
233930,15,2011-12-28,2015-08-22,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,super_strict_30,1.0,0.0,7,0.32
4657729,7,2015-04-04,2015-10-07,94.0,9.0,10.0,9.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,4,0.96
8555708,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
6460616,7,2015-07-04,2015-07-28,86.0,9.0,9.0,10.0,10.0,9.0,9.0,0.0,strict,1.0,1.0,1,1.65
2790794,7,2014-07-02,2015-07-07,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,moderate,1.0,1.0,2,0.43
5649246,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
5125038,10,2015-04-11,2015-09-28,96.0,9.0,9.0,10.0,9.0,10.0,10.0,1.0,strict,1.0,1.0,7,1.42
5387285,1,2015-03-17,2015-03-17,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,flexible,1.0,1.0,1,0.13
813709,13,2013-02-19,2015-11-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,super_strict_30,1.0,0.0,7,0.39
2512706,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
7746849,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
8645955,4,2015-10-11,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,4.0
7368081,3,2015-08-27,2015-10-12,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,1,1.22
8697200,4,2015-10-10,2015-10-25,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,4.0
5256761,5,2015-05-24,2015-11-02,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.89
3371432,3,2014-11-03,2015-02-27,80.0,9.0,10.0,8.0,9.0,9.0,8.0,1.0,strict,1.0,1.0,7,0.24
4223593,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
7926452,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
6452237,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5404174,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
4821958,8,2015-03-02,2015-08-20,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.95
6780644,1,2015-09-28,2015-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.71
7731437,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5077502,4,2015-03-16,2015-10-12,95.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,strict,1.0,1.0,1,0.5
5185283,2,2015-03-18,2015-09-28,100.0,10.0,10.0,10.0,10.0,8.0,7.0,1.0,strict,1.0,1.0,2,0.26
4226261,4,2014-11-02,2015-10-04,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.32
5651347,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
8993912,1,2015-10-26,2015-10-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.0
8469645,1,2015-10-05,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.88
8371474,2,2015-10-11,2015-10-26,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,1,2.0
4023285,15,2014-10-13,2015-09-22,97.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,1.15
933553,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
8535930,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
140474,20,2011-10-24,2015-10-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,super_strict_30,1.0,0.0,7,0.41
5580213,23,2015-03-22,2015-10-13,94.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,2,2.99
7874174,0,,,,,,,,,,1.0,moderate,1.0,1.0,2,
2467490,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5252779,6,2015-04-15,2015-09-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,2,0.87
304822,26,2012-03-15,2015-11-04,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,1.0,2,0.59
8070894,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2934876,3,2015-05-13,2015-09-07,90.0,10.0,10.0,8.0,9.0,9.0,9.0,1.0,strict,1.0,1.0,11,0.5
8915796,0,,,,,,,,,,0.0,flexible,1.0,1.0,1,
5251462,35,2015-03-09,2015-10-22,94.0,9.0,9.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,4.29
1461266,14,2013-09-16,2015-11-07,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,super_strict_30,1.0,0.0,7,0.54
5229705,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
2117482,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5525355,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
5623752,5,2015-03-19,2015-10-15,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,0.64
8114303,3,2015-09-07,2015-09-28,100.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,1.43
5558901,1,2015-03-15,2015-03-15,80.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.13
742593,14,2013-03-12,2015-09-22,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.43
2250411,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
7919364,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5625746,1,2015-03-22,2015-03-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.13
4085926,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
973041,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3594509,16,2014-10-12,2015-10-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,1,1.22
7264951,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
962639,25,2013-08-13,2015-10-26,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,moderate,0.0,0.0,1,0.92
8594847,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
2778559,5,2014-05-04,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.27
5235417,4,2015-03-16,2015-10-05,93.0,10.0,9.0,9.0,9.0,9.0,9.0,1.0,moderate,1.0,1.0,1,0.5
6644504,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2483403,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8578682,3,2015-10-12,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,2,3.0
2320144,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
4030108,47,2014-10-28,2015-10-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,3.74
76391,4,2011-03-16,2015-03-19,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,0.07
5468847,19,2015-03-06,2015-10-20,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,2.3
7492691,2,2015-10-05,2015-10-20,100.0,8.0,10.0,10.0,10.0,8.0,8.0,1.0,moderate,1.0,1.0,1,1.71
358164,68,2012-03-18,2015-10-25,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,1.53
815310,0,,,,,,,,,,0.0,strict,1.0,0.0,1,
5632201,2,2015-03-19,2015-03-23,90.0,8.0,9.0,7.0,9.0,9.0,8.0,0.0,flexible,1.0,1.0,1,0.26
8153099,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
7894111,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
3369102,1,2015-05-07,2015-05-07,80.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,strict,1.0,1.0,11,0.16
5387815,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
978563,3,2015-03-17,2015-10-25,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,0.38
8186242,3,2015-10-11,2015-10-27,73.0,9.0,9.0,7.0,8.0,9.0,7.0,1.0,moderate,1.0,1.0,1,3.0
6777032,16,2015-08-27,2015-10-30,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,6.49
8775863,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
5532511,21,2015-03-22,2015-10-25,93.0,9.0,9.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,2.72
7322396,2,2015-10-05,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.71
6645530,3,2015-08-13,2015-09-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,1.02
2385641,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2509988,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
939240,24,2013-03-13,2015-10-27,99.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,0.74
4436163,39,2014-12-15,2015-10-13,82.0,9.0,8.0,9.0,9.0,9.0,8.0,1.0,flexible,1.0,1.0,1,3.56
2445600,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5525531,1,2015-03-18,2015-03-18,100.0,10.0,10.0,10.0,10.0,8.0,6.0,1.0,flexible,1.0,1.0,1,0.13
8474371,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
280440,66,2012-02-21,2015-04-27,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,0.0,1,1.46
5162827,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
575220,2,2014-02-25,2014-03-11,91.0,9.0,10.0,10.0,10.0,8.0,8.0,1.0,moderate,1.0,1.0,1,0.1
1724144,9,2014-05-04,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.49
3165478,10,2014-10-19,2015-10-16,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,0.78
705914,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
937600,1,2015-03-21,2015-03-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.13
4116088,11,2014-10-13,2015-05-17,98.0,10.0,10.0,10.0,9.0,9.0,10.0,1.0,flexible,1.0,1.0,2,0.84
5422760,2,2015-07-01,2015-08-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.46
8666980,1,2015-11-03,2015-11-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.0
2373871,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2459947,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8828449,0,,,,,,,,,,1.0,flexible,0.0,1.0,2,
6797353,18,2015-06-28,2015-10-25,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,strict,1.0,1.0,1,4.06
5257185,7,2015-02-05,2015-10-12,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,7,0.76
6730404,8,2015-06-27,2015-10-23,97.0,9.0,10.0,10.0,10.0,10.0,8.0,1.0,moderate,1.0,1.0,1,1.79
8466966,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8826604,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
9252583,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
8531604,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
5549457,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
6433589,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2271960,1,2014-03-16,2014-03-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.05
5220598,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4270302,32,2014-10-13,2015-10-25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.46
6662263,11,2015-10-11,2015-11-03,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,1,11.0
7580640,14,2015-08-08,2015-11-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,4.57
3125395,3,2014-06-12,2015-09-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.18
4237231,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5547939,3,2015-03-17,2015-05-25,93.0,9.0,10.0,10.0,10.0,10.0,9.0,0.0,flexible,1.0,1.0,1,0.38
140504,13,2011-09-10,2015-10-27,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,super_strict_30,1.0,0.0,7,0.26
5447286,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3513732,5,2014-10-06,2015-10-05,90.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,0.38
8636524,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
3709340,1,2015-03-17,2015-03-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.13
5708946,5,2015-03-31,2015-10-27,84.0,8.0,10.0,9.0,8.0,9.0,8.0,0.0,strict,1.0,1.0,4,0.68
6131087,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
68130,172,2011-01-19,2015-10-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,0.0,1,2.94
9239771,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2577852,25,2014-05-05,2015-10-30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.36
4438044,10,2015-09-21,2015-11-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,2,6.25
5374974,1,2015-03-24,2015-03-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.13
918416,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8389041,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
4719452,1,2015-08-13,2015-08-13,80.0,10.0,8.0,10.0,10.0,8.0,8.0,1.0,flexible,1.0,1.0,1,0.34
8000474,7,2015-09-05,2015-10-17,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,3.28
1627417,34,2014-03-18,2015-10-24,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,1.7
9302845,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
7730776,3,2015-09-07,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,4,1.43
6820252,9,2015-08-26,2015-10-27,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,1,3.65
8055425,0,,,,,,,,,,0.0,flexible,1.0,1.0,1,
973465,1,2013-03-13,2013-03-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.03
4438959,3,2014-11-23,2015-08-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.26
2307759,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
331549,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
4329829,9,2015-03-17,2015-11-02,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,1.14
7435169,0,,,,,,,,,,0.0,flexible,1.0,1.0,1,
720740,3,2013-03-12,2015-07-28,80.0,8.0,8.0,10.0,10.0,8.0,9.0,1.0,moderate,1.0,1.0,1,0.09
736274,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
3155735,2,2015-03-23,2015-10-13,60.0,8.0,8.0,8.0,10.0,4.0,6.0,1.0,moderate,1.0,1.0,1,0.26
8213171,1,2015-10-19,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.0
6477553,5,2015-06-08,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,1,0.97
2084235,8,2014-04-15,2015-11-04,90.0,9.0,8.0,9.0,9.0,9.0,9.0,1.0,flexible,1.0,1.0,1,0.42
8628573,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
6846884,2,2015-08-29,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.83
5491849,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2458732,1,2015-03-22,2015-03-22,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,strict,1.0,1.0,7,0.13
9050338,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8202200,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4234873,1,2015-04-20,2015-04-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.15
1830545,6,2013-12-25,2015-10-12,87.0,10.0,10.0,10.0,10.0,9.0,8.0,1.0,strict,0.0,0.0,5,0.26
319958,1,2012-03-15,2012-03-15,86.0,6.0,10.0,10.0,10.0,8.0,8.0,1.0,strict,0.0,0.0,1,0.02
8540638,6,2015-09-29,2015-11-03,87.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,strict,1.0,1.0,3,4.39
7912974,3,2015-09-11,2015-10-21,67.0,9.0,9.0,9.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,1,1.53
1462557,65,2013-09-10,2015-10-30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,2.47
7438206,7,2015-07-31,2015-11-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.08
5552689,2,2015-05-26,2015-07-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,1,0.36
5297722,1,2015-04-12,2015-04-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.14
8171665,6,2015-09-27,2015-11-01,100.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,1,4.29
6852622,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
5144584,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
89475,9,2012-08-27,2015-10-28,93.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,0.0,0.0,5,0.23
8826075,1,2015-10-25,2015-10-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,2,1.0
2165318,1,2015-02-16,2015-02-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.11
4947590,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
9025167,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3818280,2,2014-10-12,2015-09-29,80.0,6.0,6.0,10.0,8.0,8.0,6.0,0.0,flexible,1.0,1.0,1,0.15
4758424,6,2015-02-28,2015-10-04,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.71
7881132,2,2015-09-09,2015-09-10,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,0.98
7949071,1,2015-10-06,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.88
6912389,17,2015-07-27,2015-11-01,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,4.86
8174220,4,2015-09-08,2015-10-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.97
4279470,14,2014-11-10,2015-10-19,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,1.16
2386534,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
5539557,1,2015-05-27,2015-05-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,1,0.18
3519150,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
1623582,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
7973849,3,2015-08-30,2015-09-21,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,2,1.29
